run_id,timestamp,CPU Model,CPU Cores,CPU Frequency,Total RAM,GPU Model,Operating System,DRL Algorithm Used,batch_size,buffer_size,learning_rate,beta,epsilon,lambda,num_epoch,normalize,hidden_units,num_layers,gamma,max_steps,time_horizon,3DBall.Environment.CumulativeReward.mean,Time Elapsed/s
run_batch_size1_buffer_size21700_learning_rate0.0002_beta0.0013_epsilon0.25,2025-12-04T21:11:50Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,1,21700,0.0002,0.0013,0.25,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,1.600225,236.0
run_batch_size1_buffer_size21700_learning_rate0.0002_beta0.0013_epsilon0.3,2025-12-04T21:15:53Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,1,21700,0.0002,0.0013,0.3,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,1.52171,240.0
run_batch_size1_buffer_size21700_learning_rate0.0002_beta0.0014_epsilon0.1,2025-12-04T21:19:57Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,1,21700,0.0002,0.0014,0.1,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,1.24707,238.0
run_batch_size1_buffer_size21700_learning_rate0.0002_beta0.0014_epsilon0.15,2025-12-04T21:24:00Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,1,21700,0.0002,0.0014,0.15,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,1.35726,248.0
run_batch_size1_buffer_size21700_learning_rate0.0002_beta0.0014_epsilon0.2,2025-12-04T21:28:15Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,1,21700,0.0002,0.0014,0.2,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,1.32404,243.0
run_batch_size1_buffer_size21700_learning_rate0.0002_beta0.0014_epsilon0.25,2025-12-04T21:32:26Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,1,21700,0.0002,0.0014,0.25,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,1.472805,240.0
run_batch_size1_buffer_size21700_learning_rate0.0002_beta0.0014_epsilon0.3,2025-12-04T21:36:35Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,1,21700,0.0002,0.0014,0.3,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,1.638269,239.0
run_batch_size1_buffer_size21700_learning_rate0.0003_beta0.001_epsilon0.1,2025-12-04T21:40:41Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,1,21700,0.0003,0.001,0.1,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,1.2982,239.0
run_batch_size1_buffer_size21700_learning_rate0.0003_beta0.001_epsilon0.15,2025-12-04T21:44:44Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,1,21700,0.0003,0.001,0.15,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,1.365914,259.0
run_batch_size1_buffer_size21700_learning_rate0.0003_beta0.001_epsilon0.2,2025-12-04T21:49:08Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,1,21700,0.0003,0.001,0.2,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,1.504783,262.0
run_batch_size1_buffer_size21700_learning_rate0.0003_beta0.001_epsilon0.25,2025-12-04T21:53:36Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,1,21700,0.0003,0.001,0.25,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,1.592135,265.0
run_batch_size1_buffer_size21700_learning_rate0.0003_beta0.001_epsilon0.3,2025-12-04T21:58:07Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,1,21700,0.0003,0.001,0.3,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,1.743839,261.0
run_batch_size1_buffer_size21700_learning_rate0.0003_beta0.0011_epsilon0.1,2025-12-04T22:02:34Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,1,21700,0.0003,0.0011,0.1,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,1.3607,262.0
run_batch_size1_buffer_size21700_learning_rate0.0003_beta0.0011_epsilon0.15,2025-12-04T22:07:03Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,1,21700,0.0003,0.0011,0.15,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,1.377893,260.0
run_batch_size1_buffer_size21700_learning_rate0.0003_beta0.0011_epsilon0.2,2025-12-04T22:11:26Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,1,21700,0.0003,0.0011,0.2,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,1.680278,258.0
run_batch_size1_buffer_size21700_learning_rate0.0003_beta0.0011_epsilon0.25,2025-12-04T22:15:50Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,1,21700,0.0003,0.0011,0.25,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,1.615158,261.0
run_batch_size1_buffer_size21700_learning_rate0.0003_beta0.0011_epsilon0.3,2025-12-04T22:20:17Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,1,21700,0.0003,0.0011,0.3,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,1.611538,259.0
run_batch_size1_buffer_size21700_learning_rate0.0003_beta0.0012_epsilon0.1,2025-12-04T22:24:45Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,1,21700,0.0003,0.0012,0.1,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,1.31996,258.0
run_batch_size1_buffer_size21700_learning_rate0.0003_beta0.0012_epsilon0.15,2025-12-04T22:29:11Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,1,21700,0.0003,0.0012,0.15,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,1.334959,258.0
run_batch_size1_buffer_size21700_learning_rate0.0003_beta0.0012_epsilon0.2,2025-12-04T22:33:33Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,1,21700,0.0003,0.0012,0.2,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,1.484233,262.0
run_batch_size1_buffer_size21700_learning_rate0.0003_beta0.0012_epsilon0.25,2025-12-04T22:38:06Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,1,21700,0.0003,0.0012,0.25,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,1.555088,258.0
run_batch_size1_buffer_size21700_learning_rate0.0003_beta0.0012_epsilon0.3,2025-12-04T22:42:28Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,1,21700,0.0003,0.0012,0.3,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,1.591031,264.0
run_batch_size1_buffer_size21700_learning_rate0.0003_beta0.0013_epsilon0.1,2025-12-04T22:46:56Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,1,21700,0.0003,0.0013,0.1,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,1.392116,248.0
run_batch_size1_buffer_size21700_learning_rate0.0003_beta0.0013_epsilon0.15,2025-12-04T22:51:12Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,1,21700,0.0003,0.0013,0.15,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,1.276285,242.0
run_batch_size1_buffer_size21700_learning_rate0.0003_beta0.0013_epsilon0.2,2025-12-04T22:55:17Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,1,21700,0.0003,0.0013,0.2,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,1.413389,243.0
run_batch_size1_buffer_size21700_learning_rate0.0003_beta0.0013_epsilon0.25,2025-12-04T22:59:26Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,1,21700,0.0003,0.0013,0.25,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,1.510893,246.0
run_batch_size1_buffer_size21700_learning_rate0.0003_beta0.0013_epsilon0.3,2025-12-04T23:03:38Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,1,21700,0.0003,0.0013,0.3,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,1.700234,244.0
run_batch_size1_buffer_size21700_learning_rate0.0003_beta0.0014_epsilon0.1,2025-12-04T23:07:49Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,1,21700,0.0003,0.0014,0.1,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,1.331846,246.0
run_batch_size1_buffer_size21700_learning_rate0.0003_beta0.0014_epsilon0.15,2025-12-04T23:12:01Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,1,21700,0.0003,0.0014,0.15,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,1.37567,251.0
run_batch_size1_buffer_size21700_learning_rate0.0003_beta0.0014_epsilon0.2,2025-12-04T23:16:19Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,1,21700,0.0003,0.0014,0.2,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,1.611565,245.0
run_batch_size1_buffer_size21700_learning_rate0.0003_beta0.0014_epsilon0.25,2025-12-04T23:20:28Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,1,21700,0.0003,0.0014,0.25,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,1.247266,244.0
run_batch_size1_buffer_size21700_learning_rate0.0003_beta0.0014_epsilon0.3,2025-12-04T23:24:36Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,1,21700,0.0003,0.0014,0.3,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,1.510022,246.0
run_batch_size1_buffer_size21700_learning_rate0.0004_beta0.001_epsilon0.1,2025-12-04T23:28:48Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,1,21700,0.0004,0.001,0.1,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,1.296407,250.0
run_batch_size1_buffer_size21700_learning_rate0.0004_beta0.001_epsilon0.15,2025-12-04T23:33:04Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,1,21700,0.0004,0.001,0.15,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,1.387344,257.0
run_batch_size1_buffer_size21700_learning_rate0.0004_beta0.001_epsilon0.2,2025-12-04T23:37:25Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,1,21700,0.0004,0.001,0.2,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,1.466239,262.0
run_batch_size1_buffer_size21700_learning_rate0.0004_beta0.001_epsilon0.25,2025-12-04T23:41:50Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,1,21700,0.0004,0.001,0.25,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,1.639954,262.0
run_batch_size1_buffer_size21700_learning_rate0.0004_beta0.001_epsilon0.3,2025-12-04T23:46:17Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,1,21700,0.0004,0.001,0.3,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,1.624263,262.0
run_batch_size1_buffer_size21700_learning_rate0.0004_beta0.0011_epsilon0.1,2025-12-04T23:50:45Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,1,21700,0.0004,0.0011,0.1,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,1.38527,262.0
run_batch_size1_buffer_size21700_learning_rate0.0004_beta0.0011_epsilon0.15,2025-12-04T23:55:11Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,1,21700,0.0004,0.0011,0.15,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,1.287873,259.0
run_batch_size1_buffer_size21700_learning_rate0.0004_beta0.0011_epsilon0.2,2025-12-04T23:59:36Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,1,21700,0.0004,0.0011,0.2,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,1.495022,260.0
run_batch_size1_buffer_size21700_learning_rate0.0004_beta0.0011_epsilon0.25,2025-12-05T00:04:03Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,1,21700,0.0004,0.0011,0.25,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,1.53443,259.0
run_batch_size1_buffer_size21700_learning_rate0.0004_beta0.0011_epsilon0.3,2025-12-05T00:08:26Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,1,21700,0.0004,0.0011,0.3,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,1.596629,259.0
run_batch_size1_buffer_size21700_learning_rate0.0004_beta0.0012_epsilon0.1,2025-12-05T00:12:51Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,1,21700,0.0004,0.0012,0.1,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,1.283897,263.0
run_batch_size1_buffer_size21700_learning_rate0.0004_beta0.0012_epsilon0.15,2025-12-05T00:17:21Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,1,21700,0.0004,0.0012,0.15,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,1.30501,261.0
run_batch_size1_buffer_size21700_learning_rate0.0004_beta0.0012_epsilon0.2,2025-12-05T00:21:49Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,1,21700,0.0004,0.0012,0.2,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,1.498056,243.0
run_batch_size1_buffer_size21700_learning_rate0.0004_beta0.0012_epsilon0.25,2025-12-05T00:25:59Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,1,21700,0.0004,0.0012,0.25,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,1.731442,244.0
run_batch_size1_buffer_size21700_learning_rate0.0004_beta0.0012_epsilon0.3,2025-12-05T00:30:09Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,1,21700,0.0004,0.0012,0.3,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,1.754762,243.0
run_batch_size1_buffer_size21700_learning_rate0.0004_beta0.0013_epsilon0.1,2025-12-05T00:34:18Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,1,21700,0.0004,0.0013,0.1,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,1.175901,245.0
run_batch_size1_buffer_size21700_learning_rate0.0004_beta0.0013_epsilon0.15,2025-12-05T00:38:30Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,1,21700,0.0004,0.0013,0.15,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,1.441102,239.0
run_batch_size1_buffer_size21700_learning_rate0.0004_beta0.0013_epsilon0.2,2025-12-05T00:42:34Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,1,21700,0.0004,0.0013,0.2,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,1.517647,238.0
run_batch_size1_buffer_size21700_learning_rate0.0004_beta0.0013_epsilon0.25,2025-12-05T00:46:37Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,1,21700,0.0004,0.0013,0.25,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,1.475536,239.0
run_batch_size1_buffer_size21700_learning_rate0.0004_beta0.0013_epsilon0.3,2025-12-05T00:50:39Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,1,21700,0.0004,0.0013,0.3,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,1.771223,239.0
run_batch_size1_buffer_size21700_learning_rate0.0004_beta0.0014_epsilon0.1,2025-12-05T00:54:42Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,1,21700,0.0004,0.0014,0.1,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,1.207885,241.0
run_batch_size1_buffer_size21700_learning_rate0.0004_beta0.0014_epsilon0.15,2025-12-05T00:58:48Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,1,21700,0.0004,0.0014,0.15,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,1.499134,241.0
run_batch_size1_buffer_size21700_learning_rate0.0004_beta0.0014_epsilon0.2,2025-12-05T01:02:53Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,1,21700,0.0004,0.0014,0.2,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,1.516776,238.0
run_batch_size1_buffer_size21700_learning_rate0.0004_beta0.0014_epsilon0.25,2025-12-05T01:06:57Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,1,21700,0.0004,0.0014,0.25,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,1.607207,237.0
run_batch_size1_buffer_size21700_learning_rate0.0004_beta0.0014_epsilon0.3,2025-12-05T01:11:01Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,1,21700,0.0004,0.0014,0.3,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,1.564302,240.0
run_batch_size1_buffer_size21700_learning_rate0.0005_beta0.001_epsilon0.1,2025-12-05T01:15:09Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,1,21700,0.0005,0.001,0.1,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,1.296806,239.0
run_batch_size1_buffer_size21700_learning_rate0.0005_beta0.001_epsilon0.15,2025-12-05T01:19:14Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,1,21700,0.0005,0.001,0.15,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,1.500216,240.0
run_batch_size1_buffer_size21700_learning_rate0.0005_beta0.001_epsilon0.2,2025-12-05T01:23:20Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,1,21700,0.0005,0.001,0.2,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,1.568597,237.0
run_batch_size1_buffer_size21700_learning_rate0.0005_beta0.001_epsilon0.25,2025-12-05T01:27:23Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,1,21700,0.0005,0.001,0.25,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,1.4327,241.0
run_batch_size1_buffer_size21700_learning_rate0.0005_beta0.001_epsilon0.3,2025-12-05T01:31:30Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,1,21700,0.0005,0.001,0.3,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,1.629385,240.0
run_batch_size1_buffer_size21700_learning_rate0.0005_beta0.0011_epsilon0.1,2025-12-05T01:35:34Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,1,21700,0.0005,0.0011,0.1,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,1.22205,238.0
run_batch_size1_buffer_size21700_learning_rate0.0005_beta0.0011_epsilon0.15,2025-12-05T01:39:44Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,1,21700,0.0005,0.0011,0.15,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,1.349184,242.0
run_batch_size1_buffer_size21700_learning_rate0.0005_beta0.0011_epsilon0.2,2025-12-05T01:43:50Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,1,21700,0.0005,0.0011,0.2,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,1.498485,243.0
run_batch_size1_buffer_size21700_learning_rate0.0005_beta0.0011_epsilon0.25,2025-12-05T01:47:59Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,1,21700,0.0005,0.0011,0.25,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,1.44968,239.0
run_batch_size1_buffer_size21700_learning_rate0.0005_beta0.0011_epsilon0.3,2025-12-05T01:52:01Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,1,21700,0.0005,0.0011,0.3,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,1.499134,239.0
run_batch_size1_buffer_size21700_learning_rate0.0005_beta0.0012_epsilon0.1,2025-12-05T01:56:07Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,1,21700,0.0005,0.0012,0.1,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,1.414046,242.0
run_batch_size1_buffer_size21700_learning_rate0.0005_beta0.0012_epsilon0.15,2025-12-05T02:00:13Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,1,21700,0.0005,0.0012,0.15,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,1.273069,245.0
run_batch_size1_buffer_size21700_learning_rate0.0005_beta0.0012_epsilon0.2,2025-12-05T02:04:26Z,"AMD64 Family 25 Model 97 Stepping 2, AuthenticAMD",8.0,4201.00 MHz,15.14 GB,NVIDIA GeForce RTX 2070 SUPER,Windows 10,PPO,1,21700,0.0005,0.0012,0.2,0.99,3,True,128.0,1.0,0.99,500000.0,1000.0,1.540529,238.0
